competitor,comp_path,context_path,is_leaf,source,candidates,staples_carries,gold_staples_path,note
WestElm,Outdoor > Outdoor Dining Furniture > Dining Chairs & Benches,Outdoor > Outdoor Dining Furniture > Dining Chairs & Benches,True,stratified sample,Furniture > Chairs & Seating > Breakroom & Dining Chairs || Furniture > Chairs & Seating || Furniture > Chairs & Seating > Sofas & Benches || Furniture > Chairs & Seating > Accent & Waiting Room Chairs || Furniture > Chairs & Seating > Office Chairs || Furniture > Home & Office Tables > Breakroom & Dining Tables || Furniture > Chairs & Seating > Sofas & Benches > Benches & Beam Seating || Furniture > Chairs & Seating > Kids Seating || Furniture > Chairs & Seating > Big and Tall Chairs || Furniture > Chairs & Seating > Gaming Chairs || Healthcare Supplies > Durable Medical Equipment > Shower & Bath Aids > Shower Chairs / Benches || Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Benches,,,
WestElm,Art & Mirrors,Art & Mirrors,False,stratified sample,Furniture > Decor > Mirrors || Furniture > Decor > Wall Art > Contemporary Art || Furniture > Decor > Wall Art > Sports Art || Furniture > Decor > Wall Art > Wall Art/Decor || Furniture > Decor > Wall Art || Furniture > Decor > Wall Art > Automotive & Car Art || Furniture > Decor > Wall Art > Music Art || Furniture > Decor > Wall Art > Abstract Art || Furniture > Decor > Wall Art > Nature Landscape Art || Furniture > Decor > Wall Art > Vintage Art || Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Dental Mirrors || Safety Supplies > Security Mirrors,,,
WestElm,Furniture > Bedroom > Beds,Furniture > Bedroom > Beds,True,stratified sample,Furniture > Decor > Beds & Bedding > Beds & Mattresses || Furniture > Decor > Beds & Bedding || Furniture > Decor > Beds & Bedding > Bedding || Furniture > Decor > Beds & Bedding > Pillows || Healthcare Supplies > Patient Care > Beds & Bedside Care > Medical Beds || Furniture > Decor > Beds & Bedding > Headboards || Furniture > Decor > Beds & Bedding > Mattress Pads & Toppers || Furniture > Decor > Bath & Shower Accessories || Furniture > Decor > Bath Mats & Towels || Healthcare Supplies > Durable Medical Equipment > Shower & Bath Aids > Shower Chairs / Benches || Healthcare Supplies > Patient Care > Beds & Bedside Care || Healthcare Supplies > Patient Care > Beds & Bedside Care > Medical Bed Parts,,,
WestElm,Storage > Storage Accessories > Trash Cans,Storage > Storage Accessories > Trash Cans,True,stratified sample,"Cleaning Supplies > Waste & Recycling > Trash Cans & Recycling Bins || Cleaning Supplies > Waste & Recycling > Trash Bags || Office Supplies > Storage & Organization > Storage Containers & Boxes || Office Supplies > Storage & Organization > Storage Bins || Cleaning Supplies > Waste & Recycling > Waste Receptacle Lids & Accessories || Restaurant & Foodservice Supplies > Disposable Food Packaging > Disposable Bags > Food Storage Bags || Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Food Storage & Containers || Office Supplies > Storage & Organization > Storage Baskets || Furniture > Storage Furniture > Clothing Racks & Closet Organization > Clothes Racks & Portable Closets || Furniture > Storage Furniture > Storage Cubes || Safety Supplies > Safety Storage > Safety Cans & Drums || Tools, Parts & Supplies > Automotive > Oil Drain Pans, Measuring Cans & Funnels",,,
WestElm,Pillows & Decor,Pillows & Decor,False,stratified sample,Furniture > Decor > Beds & Bedding > Pillows || Furniture > Decor > Beds & Bedding || Furniture > Decor > Shower Curtains & Accessories || Decor || Furniture > Decor > Bath Mats & Towels || Decor > Rug Pads || Decor > Rugs || Furniture > Decor > Beds & Bedding > Bedding || Furniture > Decor > Beds & Bedding > Mattress Pads & Toppers || Furniture > Decor > Seasonal Decor || Retail Store Supplies > Spa & Salon > Spa & Massage > Pillows & Pillow Cover || Healthcare Supplies > Patient Care > Exam Room Supplies & Equipment > Disposable Linens & Pillows,,,
WestElm,Art & Mirrors > Mirrors > Floor Mirrors,Art & Mirrors > Mirrors > Floor Mirrors,True,stratified sample,Furniture > Decor > Mirrors || Retail Store Supplies > Store Fixtures & Retail Displays > Floor & Wall Mirrors || Furniture > Lamps & Lighting > Floor Lamps || Furniture > Lamps & Lighting > Wall Lamps || Facilities > Hand & Power Tools > Measuring & Layout Tools > Inspection Mirrors || Furniture > Lamps & Lighting > Desk Lamps || Furniture > Lamps & Lighting > Ceiling Lighting || Furniture > Lamps & Lighting > Table Lamps || Facilities > Hardware > Ceiling > Ceiling Tiles || Facilities > Bathroom Fixtures > Toilet Seat Cover Dispensers || Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Dental Mirrors || Safety Supplies > Security Mirrors,,,
WestElm,Furniture > Dining & Kitchen > Dining Tables,Furniture > Dining & Kitchen > Dining Tables,True,stratified sample,Furniture > Home & Office Tables > Breakroom & Dining Tables || Furniture > Chairs & Seating > Breakroom & Dining Chairs || Furniture > Home & Office Tables > Accent & Coffee Tables || Furniture > Chairs & Seating || Furniture > Home & Office Tables || Furniture > Home & Office Tables > Training Room Tables || Furniture > Chairs & Seating > Accent & Waiting Room Chairs || Furniture > Home & Office Tables > Folding Tables || Furniture > Home & Office Tables > Conference Room Tables || Restaurant & Foodservice Supplies > Commercial Restaurant Equipment > Kitchen Work & Prep Tables || Appliances & Kitchenware > Kitchenware > Dining & Tableware,,,
WestElm,Furniture > Bedroom > Mattresses,Furniture > Bedroom > Mattresses,True,stratified sample,Furniture > Decor > Beds & Bedding > Beds & Mattresses || Furniture > Decor > Beds & Bedding > Mattress Pads & Toppers || Furniture > Decor > Beds & Bedding || Furniture > Decor > Beds & Bedding > Pillows || Furniture > Decor > Beds & Bedding > Bedding || Furniture > Decor > Beds & Bedding > Headboards || Furniture > Storage Furniture || Furniture || Furniture > Decor > Bath Mats & Towels || Furniture > Chair Mats || Healthcare Supplies > Patient Care > Beds & Bedside Care > Hospital Mattresses || Healthcare Supplies > Patient Care > Beds & Bedside Care > Mattress Overlays,,,
WestElm,Outdoor > Outdoor Lounge Furniture > Coffee Tables,Outdoor > Outdoor Lounge Furniture > Coffee Tables,True,stratified sample,"Furniture > Home & Office Tables > Accent & Coffee Tables || Furniture > Home & Office Tables > Breakroom & Dining Tables || Furniture > Chairs & Seating > Breakroom & Dining Chairs || Furniture > Home & Office Tables > Training Room Tables || Furniture > Home & Office Tables > Folding Tables || Furniture > Home & Office Tables > Conference Room Tables || Furniture > Chairs & Seating > Accent & Waiting Room Chairs || Furniture > Home & Office Tables || Gift Shop > Game Room & Toys > Game Room > Pool Tables & Accessories || Furniture > Chairs & Seating || Coffee, Water & Snacks > Coffee || Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies",,,
WestElm,Kitchen & Dining > Kitchen > Cutlery & Cutting Boards,Kitchen & Dining > Kitchen > Cutlery & Cutting Boards,True,stratified sample,Appliances & Kitchenware > Kitchenware > Kitchen Tools > Cutting Boards || Appliances & Kitchenware > Kitchenware > Kitchen Tools > Kitchen Pizza Tools || Appliances & Kitchenware > Kitchenware > Kitchen Tools || Appliances & Kitchenware > Kitchenware > Kitchen Tools > Cooking Utensils || Appliances & Kitchenware > Kitchenware > Kitchen Accessories > Kitchen Storage & Organization || Appliances & Kitchenware > Kitchenware > Kitchen Accessories || Appliances & Kitchenware > Kitchenware > Kitchen Tools > Kitchen Tools & Gadgets || Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Kitchen Racks || Restaurant & Foodservice Supplies > Smallwares > Commercial Kitchen Tools || Appliances & Kitchenware > Kitchenware > Kitchen Tools > Pots & Pans || Restaurant & Foodservice Supplies > Smallwares > Commercial Cutlery || Arts & Crafts > Scrapbooking > Die Cutting,,,
WestElm,Bath > Bath Linens > Shower Curtains,Bath > Bath Linens > Shower Curtains,True,stratified sample,"Furniture > Decor > Bath & Shower Accessories || Furniture > Decor > Shower Curtains & Accessories || Furniture > Decor > Bath Mats & Towels || Healthcare Supplies > Durable Medical Equipment > Shower & Bath Aids > Shower Chairs / Benches || Retail Store Supplies > Spa & Salon > Spa & Massage > Sheets & Linens || Retail Store Supplies > Spa & Salon > Bath & Body > Shower Caps || Furniture > Decor > Beds & Bedding || Furniture > Decor > Beds & Bedding > Pillows || Furniture > Decor > Curtains, Blinds & Shades || Furniture > Decor > Beds & Bedding > Bedding || Healthcare Supplies > Durable Medical Equipment > Shower & Bath Aids",,,
WestElm,Furniture > Living Room > Sofas & Loveseats,Furniture > Living Room > Sofas & Loveseats,True,stratified sample,"Furniture > Chairs & Seating > Sofas & Benches > Sofas, Loveseats & Sectionals || Furniture > Chairs & Seating > Sofas & Benches || Furniture > Chairs & Seating > Stools & Ottomans || Furniture > Chairs & Seating || Furniture > Chairs & Seating > Stools & Ottomans > Ottomans || Furniture > Chairs & Seating > Recliners, Gliders & Rockers || Furniture > Chairs & Seating > Breakroom & Dining Chairs || Furniture > Chairs & Seating > Accent & Waiting Room Chairs || Furniture > Chairs & Seating > Stools & Ottomans > Drafting Chairs & Office Stools || Furniture > Bookcases & Bookshelves || Facilities > Plumbing > Toilets and Urinals > Toilet Seats || Healthcare Supplies > Durable Medical Equipment > Shower & Bath Aids > Raised Toilet Seats",,,
WestElm,Furniture > Living Room,Furniture > Living Room,False,stratified sample,Furniture > Decor > Home & Office Decor > Living Room Accents || Furniture > Home & Office Tables || Furniture > Storage Furniture || Furniture > Decor || Furniture > School Furniture || Furniture || Furniture > School Furniture > Classroom Storage Furniture || Furniture > Decor > Home & Office Decor || Furniture > Standing Desk Mats || Furniture > Chairs & Seating > Accent & Waiting Room Chairs || Gift Shop > Game Room & Toys > Game Room || Gift Shop > Game Room & Toys,,,
WestElm,Lighting > Lamps,Lighting > Lamps,False,stratified sample,"Furniture > Lamps & Lighting > Wall Lamps || Furniture > Lamps & Lighting > Ceiling Lighting || Furniture > Lamps & Lighting > Lamp Shades || Furniture > Lamps & Lighting > Floor Lamps || Furniture > Lamps & Lighting > Outdoor Lighting || Furniture > Lamps & Lighting > Table Lamps || Furniture > Lamps & Lighting > Lighting Controls, Dimmers & Accessories > Lighting Accessories || Furniture > Lamps & Lighting > Lighting Controls, Dimmers & Accessories || Furniture > Lamps & Lighting > Desk Lamps || Furniture > Lamps & Lighting",,,
WestElm,Furniture > Living Room > Coffee Tables,Furniture > Living Room > Coffee Tables,True,stratified sample,"Furniture > Home & Office Tables > Accent & Coffee Tables || Furniture > Home & Office Tables > Breakroom & Dining Tables || Furniture > Home & Office Tables > Training Room Tables || Furniture > Home & Office Tables > Conference Room Tables || Furniture > Home & Office Tables || Furniture > Home & Office Tables > Classroom & Kids' Tables || Furniture > Home & Office Tables > Folding Tables || Furniture > Chairs & Seating > Accent & Waiting Room Chairs || Healthcare Supplies > Patient Care > Beds & Bedside Care > Overbed Tables || Furniture > Home & Office Tables > Table Components || Coffee, Water & Snacks > Coffee || Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies",,,
WestElm,Bedding > Bedding Essentials > Mattress Pads & Toppers,Bedding > Bedding Essentials > Mattress Pads & Toppers,True,stratified sample,Furniture > Decor > Beds & Bedding > Mattress Pads & Toppers || Furniture > Decor > Beds & Bedding > Pillows || Furniture > Decor > Beds & Bedding > Bedding || Furniture > Decor > Beds & Bedding > Beds & Mattresses || Furniture > Decor > Beds & Bedding || Healthcare Supplies > Patient Care > Exam Room Supplies & Equipment > Disposable Linens & Pillows || Retail Store Supplies > Spa & Salon > Spa & Massage > Pillows & Pillow Cover || Furniture > Decor > Bath Mats & Towels || Furniture > Decor > Beds & Bedding > Blankets & Throws || Retail Store Supplies > Spa & Salon > Spa & Massage > Sheets & Linens || Healthcare Supplies > Patient Care > Beds & Bedside Care > Mattress Overlays || Healthcare Supplies > Patient Care > Beds & Bedside Care > Hospital Mattresses,,,
WestElm,Lighting > Ceiling Lighting,Lighting > Ceiling Lighting,False,stratified sample,"Furniture > Lamps & Lighting > Ceiling Lighting || Furniture > Lamps & Lighting > Outdoor Lighting || Furniture > Lamps & Lighting > Lighting Controls, Dimmers & Accessories > Lighting Accessories || Furniture > Lamps & Lighting > Accent Lighting || Furniture > Lamps & Lighting > Specialty Lighting || Furniture > Lamps & Lighting > Lighting Controls, Dimmers & Accessories || Furniture > Lamps & Lighting > Under Cabinet Lighting || Furniture > Lamps & Lighting > Wall Lamps || Furniture > Lamps & Lighting > Floor Lamps || Facilities > Commercial Lighting, Ballasts & Bulbs > Commercial Lighting || Facilities > Hardware > Ceiling || Facilities > Heating & Cooling > Ceiling Fans",,,
WestElm,Kitchen & Dining > Dinnerware & Flatware > Flatware,Kitchen & Dining > Dinnerware & Flatware > Flatware,True,stratified sample,"Appliances & Kitchenware > Kitchenware > Dining & Tableware > Flatware & Cutlery || Restaurant & Foodservice Supplies > Tabletop > Flatware || Restaurant & Foodservice Supplies > Tabletop > Dinnerware || Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware || Appliances & Kitchenware > Kitchenware > Dining & Tableware > Drinkware & Glassware || Appliances & Kitchenware > Kitchenware > Dining & Tableware || Restaurant & Foodservice Supplies > Tabletop > Glassware || Appliances & Kitchenware > Kitchenware > Dining & Tableware > Carafes, Pitchers & Tumblers || Restaurant & Foodservice Supplies > Smallwares > Commercial Cutlery || Appliances & Kitchenware > Kitchenware > Kitchen Tools > Bakeware || Retail Store Supplies > Point of Sale (POS) Equipment > POS Software || Computer Software > Tax Software",,,
WestElm,Furniture > Living Room > Ottomans & Stools,Furniture > Living Room > Ottomans & Stools,True,stratified sample,"Furniture > Chairs & Seating > Stools & Ottomans || Furniture > Chairs & Seating > Stools & Ottomans > Ottomans || Furniture > Chairs & Seating > Stools & Ottomans > Drafting Chairs & Office Stools || Furniture > Chairs & Seating > Stools & Ottomans > Counter & Bar Stools || Furniture > Chairs & Seating > Sofas & Benches || Furniture > Chairs & Seating || Furniture > Chairs & Seating > Sofas & Benches > Sofas, Loveseats & Sectionals || Furniture > Chairs & Seating > Accent & Waiting Room Chairs || Furniture > Chairs & Seating > Breakroom & Dining Chairs || Furniture > Bookcases & Bookshelves || Retail Store Supplies > Spa & Salon > Spa & Massage > Massage Stools || Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Chairs & Stools",,,
WestElm,Lighting > Featured > Light Bulbs & Accessories,Lighting > Light Bulbs & Accessories,True,stratified sample,"Facilities > Commercial Lighting, Ballasts & Bulbs > Light Bulbs || Furniture > Lamps & Lighting > Lighting Controls, Dimmers & Accessories > Lighting Accessories || Furniture > Lamps & Lighting > Outdoor Lighting || Furniture > Lamps & Lighting > Ceiling Lighting || Furniture > Lamps & Lighting > Lamp Shades || Furniture > Lamps & Lighting > Lighting Controls, Dimmers & Accessories || Furniture > Lamps & Lighting > Specialty Lighting || Furniture > Lamps & Lighting > Accent Lighting || Facilities > Commercial Lighting, Ballasts & Bulbs > Commercial Lighting || Furniture > Lamps & Lighting > Wall Lamps || Smart Home & Security > Smart Bulbs || TV & Streaming Media > TV & Video > TV Accessories",,,
WestElm,Bath > Bathroom Renovation > Bathroom Hardware,Bath > Bathroom Renovation > Bathroom Hardware,True,stratified sample,Facilities > Plumbing > Bathroom Hardware || Facilities > Plumbing > Bathroom Hardware > Bathroom Safety Hardware || Furniture > Decor > Bath & Shower Accessories || Facilities > Bathroom Fixtures || Facilities > Bathroom Fixtures > Toilet Seat Cover Dispensers || Facilities > Hardware > Ceiling || Facilities > Heating & Cooling > Bathroom Fans || Furniture > Decor > Shower Curtains & Accessories || Furniture > Cubicle & Panel Systems > Cubicle Accessories & Hardware || Healthcare Supplies > Durable Medical Equipment > Shower & Bath Aids > Shower Chairs / Benches || Facilities > Hardware > Door Hardware,,,
WestElm,Furniture > Home Office > Desks,Furniture > Home Office > Desks,True,stratified sample,Furniture > Desks > Office Desks || Furniture > Desks || Furniture > Desks > Sit & Stand Desks || Furniture > Desks > Desk Components & Hutches || Furniture > Home & Office Tables || Furniture > Chairs & Seating > Office Chairs || Furniture > Standing Desk Mats || Furniture > Desks > Desk Components & Hutches > Desk Components || Office Supplies > Desk Organizers & Accessories || Furniture > Home & Office Tables > Breakroom & Dining Tables || Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Desks || Office Supplies > Desk Organizers & Accessories > Desk Pads,,,
WestElm,Lighting > Lamps > Floor Lamps,Lighting > Lamps > Floor Lamps,True,stratified sample,"Furniture > Lamps & Lighting > Floor Lamps || Furniture > Lamps & Lighting > Wall Lamps || Furniture > Lamps & Lighting > Desk Lamps || Furniture > Lamps & Lighting > Table Lamps || Furniture > Lamps & Lighting > Ceiling Lighting || Furniture > Lamps & Lighting > Lamp Shades || Furniture > Lamps & Lighting || Furniture > Lamps & Lighting > Outdoor Lighting || Furniture > Lamps & Lighting > Lighting Controls, Dimmers & Accessories || Furniture > Lamps & Lighting > Under Cabinet Lighting",,,
WestElm,Bedding,Bedding,False,stratified sample,Furniture > Decor > Beds & Bedding > Bedding || Furniture > Decor > Beds & Bedding || Furniture > Decor > Beds & Bedding > Pillows || Furniture > Decor > Beds & Bedding > Beds & Mattresses || Furniture > Decor > Beds & Bedding > Mattress Pads & Toppers || Furniture > Decor > Beds & Bedding > Blankets & Throws || Furniture > Decor > Beds & Bedding > Headboards || Furniture > Decor > Bath Mats & Towels || Retail Store Supplies > Spa & Salon > Spa & Massage > Sheets & Linens || Furniture > Decor > Shower Curtains & Accessories || Party Supplies > Wedding Supplies || Party Supplies > Wedding Supplies > Wedding Favors,,,
WestElm,Outdoor > Outdoor Lounge Furniture > Fire Pits & Tables,Outdoor > Outdoor Lounge Furniture > Fire Pits & Tables,True,gap-enriched sample,Gift Shop > Game Room & Toys > Game Room > Pool Tables & Accessories || Furniture > Home & Office Tables > Training Room Tables || Furniture > Decor > Home & Office Decor > Indoor Fireplaces || Furniture > Home & Office Tables > Breakroom & Dining Tables || Furniture > Chairs & Seating > Accent & Waiting Room Chairs || Furniture > Home & Office Tables > Accent & Coffee Tables || Healthcare Supplies > Durable Medical Equipment > Shower & Bath Aids > Shower Chairs / Benches || Furniture > Home & Office Tables > Conference Room Tables || Furniture > Home & Office Tables > Folding Tables || Furniture > Home & Office Tables > Classroom & Kids' Tables || Safety Supplies > Fire Protection || Retail Store Supplies > Spa & Salon > Spa & Massage > Massage Tables,,,
WestElm,Bedding > All Bedding > Comforters,Bedding > Comforters,True,gap-enriched sample,"Furniture > Decor > Beds & Bedding > Bedding || Furniture > Decor > Beds & Bedding > Pillows || Furniture > Decor > Beds & Bedding || Furniture > Decor > Beds & Bedding > Beds & Mattresses || Furniture > Decor > Beds & Bedding > Mattress Pads & Toppers || Furniture > Decor > Beds & Bedding > Blankets & Throws || Furniture > Decor > Beds & Bedding > Headboards || Retail Store Supplies > Spa & Salon > Spa & Massage > Sheets & Linens || Furniture > Decor > Bath Mats & Towels || Furniture > Decor > Shower Curtains & Accessories || Office Supplies > Desk Organizers & Accessories > File Sorters || Shipping, Packing & Mailing Supplies > Mailing Supplies > Literature & Mail Sorters",,,
WestElm,Furniture > Bedroom > Dressers,Furniture > Bedroom > Dressers,True,gap-enriched sample,Furniture > Bookcases & Bookshelves || Furniture > Desks || Furniture || Furniture > Storage Furniture || Furniture > Decor || Furniture > Decor > Beds & Bedding > Headboards || Furniture > Decor > Beds & Bedding || Furniture > Chairs & Seating || Furniture > Home & Office Tables || Furniture > School Furniture || Retail Store Supplies > Store Fixtures & Retail Displays > Dress Forms || Healthcare Supplies > Wound Care > Advanced Wound Care > Foam Dressings,,,
WestElm,Office > Shop By Category > Meeting & Lounge Furniture,Office > Meeting & Lounge Furniture,True,gap-enriched sample,Furniture > Home & Office Tables > Conference Room Tables || Furniture > Chairs & Seating > Office Chairs || Furniture > Home & Office Tables || Furniture > Decor > Home & Office Decor > Home & Office Bars || Furniture > Home & Office Tables > Training Room Tables || Office Supplies > Desk Organizers & Accessories || Furniture > Home & Office Tables > Breakroom & Dining Tables || Office Supplies || Furniture > Desks > Office Desks || Office Supplies > Office Basics || Furniture || Furniture > Storage Furniture,,,
WestElm,Window,Window,False,gap-enriched sample,"Furniture > Decor > Seasonal Decor > Window & Wall Decor & Signs || Retail Store Supplies > Store Fixtures & Retail Displays > Floor & Wall Mirrors || Furniture > Cubicle & Panel Systems > Desktop Privacy Panels || Facilities > Hardware > Door Hardware > Door Stops & Bumpers || Facilities > Hardware > Door Hardware > Door Strips || Facilities > Hardware > Ceiling > Ceiling Tiles || Retail Store Supplies > Store Fixtures & Retail Displays > Slat-Grid Panels & Accessories || Furniture > Decor > Curtains, Blinds & Shades || Furniture > Cubicle & Panel Systems || Furniture > Cubicle & Panel Systems > Office Partitions & Dividers || Computers & Accessories > Windows 10 PCs || Computer Software > Windows Operating Systems",,,
WestElm,"Pillows & Decor > Garden > Stems, Branches & Bouquets","Pillows & Decor > Garden > Stems, Branches & Bouquets",True,gap-enriched sample,"Furniture > Decor > Artificial Plants & Flowers || Furniture > Decor > Artificial Plants & Flowers > Artificial Flowers || Furniture > Decor > Artificial Plants & Flowers > Artificial Trees || Furniture > Decor > Artificial Plants & Flowers > Artificial Plants || Furniture > Decor > Artificial Plants & Flowers > Artificial Garlands & Swag || Furniture > Decor > Seasonal Decor > Ornaments & Tree Decor || Furniture > Decor > Artificial Plants & Flowers > Artificial Wreathes || Furniture > Decor > Home & Office Decor > Decorative Baskets, Bowls and Boxes || Furniture > Decor > Wall Art > Garden Landscape || Furniture > Decor > Seasonal Decor > Standing Decor || School Supplies > Learning at Home > Educational & STEM Toys || Healthcare Supplies > Wound Care > Advanced Wound Care > Tourniquets",,,
WestElm,Lighting > Ceiling Lighting > Pendants,Lighting > Ceiling Lighting > Pendants,True,gap-enriched sample,"Furniture > Lamps & Lighting > Ceiling Lighting || Furniture > Lamps & Lighting > Wall Lamps || Furniture > Lamps & Lighting > Lamp Shades || Furniture > Lamps & Lighting > Craft Lighting & Magnifiers || Furniture > Lamps & Lighting > Accent Lighting || Furniture > Lamps & Lighting > Lighting Controls, Dimmers & Accessories > Lighting Accessories || Furniture > Lamps & Lighting > Floor Lamps || Furniture > Lamps & Lighting > Outdoor Lighting || Furniture > Lamps & Lighting > Table Lamps || Furniture > Lamps & Lighting > Specialty Lighting || Tools, Parts & Supplies > Chemicals, Lubricants & Paints > Penetrants || Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel > Chef Pants",,,
WestElm,Kitchen & Dining > Drinkware & Barware > Coasters,Kitchen & Dining > Drinkware & Barware > Coasters,True,gap-enriched sample,"Appliances & Kitchenware > Kitchenware > Dining & Tableware > Drinkware & Glassware || Restaurant & Foodservice Supplies > Tabletop > Drinkware || Restaurant & Foodservice Supplies > Tabletop > Glassware || Appliances & Kitchenware > Kitchenware > Dining & Tableware > Carafes, Pitchers & Tumblers || Restaurant & Foodservice Supplies > Tabletop > Placemats & Tablecloths || Restaurant & Foodservice Supplies > Tabletop > Bar Glassware || Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware || Restaurant & Foodservice Supplies > Tabletop > Dinnerware || Appliances & Kitchenware > Kitchenware > Dining & Tableware > Flatware & Cutlery || Appliances & Kitchenware > Kitchenware > Dining & Tableware || Appliances & Kitchenware > Small Appliances > Slow Cookers & Roasters || Coffee, Water & Snacks > Breakroom Appliances > Toaster Ovens",,,
WestElm,Window > Window Shades,Window > Window Shades,False,gap-enriched sample,"Furniture > Decor > Curtains, Blinds & Shades || Furniture > Decor > Seasonal Decor > Window & Wall Decor & Signs || Retail Store Supplies > Store Fixtures & Retail Displays > Floor & Wall Mirrors || Furniture > Cubicle & Panel Systems > Desktop Privacy Panels || Furniture > Lamps & Lighting > Lamp Shades || Facilities > Hardware > Ceiling > Ceiling Tiles || Retail Store Supplies > Store Fixtures & Retail Displays > Slat-Grid Panels & Accessories || Facilities > Hardware > Door Hardware > Door Strips || Furniture > Decor > Shower Curtains & Accessories || Furniture > Decor > Mirrors || Computers & Accessories > Windows 10 PCs || Computer Software > Windows Operating Systems",,,
WestElm,Bedding > Bedding Essentials > Down Alternative Inserts,Bedding > Bedding Essentials > Down Alternative Inserts,True,gap-enriched sample,"Healthcare Supplies > Patient Care > Exam Room Supplies & Equipment > Disposable Linens & Pillows || Coffee, Water & Snacks > Paper Products > Toilet Seat Covers || Retail Store Supplies > Spa & Salon > Spa & Massage > Pillows & Pillow Cover || Furniture > Decor > Beds & Bedding > Mattress Pads & Toppers || Furniture > Decor > Beds & Bedding > Bedding || Furniture > Decor > Beds & Bedding > Blankets & Throws || Healthcare Supplies > Durable Medical Equipment > Shower & Bath Aids || Healthcare Supplies > Patient Care > Beds & Bedside Care > Mattress Overlays || Coffee, Water & Snacks > Paper Products > Toilet Paper & Bath Tissue || Furniture > Decor > Beds & Bedding > Pillows || Laboratory & Scientific Supplies > Labware & Consumables > Vials & Vial Inserts || Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Ultrasonic Scaler Tips & Inserts",,,
WestElm,Bath > Bathroom Renovation > Cabinet Knobs & Pulls,Bath > Bathroom Renovation > Cabinet Knobs & Pulls,True,gap-enriched sample,Facilities > Plumbing > Bathroom Hardware > Bathroom Safety Hardware || Furniture > Decor > Bath & Shower Accessories || Facilities > Plumbing > Bathroom Hardware || Facilities > Bathroom Fixtures > Toilet Seat Cover Dispensers || Facilities > Plumbing > Tubs and Showers > Wall Mounted Shower Heads || Facilities > Hardware > Door Hardware > Push Plates & Pulls || Furniture > Lamps & Lighting > Under Cabinet Lighting || Healthcare Supplies > Durable Medical Equipment > Shower & Bath Aids > Shower Chairs / Benches || Retail Store Supplies > Store Fixtures & Retail Displays > Floor & Wall Mirrors || Furniture > Decor > Shower Curtains & Accessories || Furniture > File Cabinets || Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Cabinets,,,
WestElm,Kitchen & Dining > Serveware > Picnic Baskets,Kitchen & Dining > Serveware > Picnic Baskets,True,gap-enriched sample,"Furniture > Decor > Home & Office Decor > Decorative Baskets, Bowls and Boxes || Gift Shop > Table Tents || Gift Shop > Professional Gifts > Compasses > Patio Furniture || Furniture > Chairs & Seating > Breakroom & Dining Chairs || Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Kitchen Racks || Healthcare Supplies > Durable Medical Equipment > Shower & Bath Aids > Shower Chairs / Benches || Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Chafing Dishes & Buffet Accessories || Furniture > Home & Office Tables > Breakroom & Dining Tables || Gift Shop > Professional Gifts > Compasses > Outdoor Decor || Cleaning Supplies > Laundry Care > Laundry Room Organization > Laundry Baskets, Hampers & Sorters || Office Supplies > Storage & Organization > Storage Baskets || Laboratory & Scientific Supplies > Labware & Consumables > Racks, Baskets & Boxes",,,
WestElm,Furniture > Living Room > TV & Media Consoles,Furniture > Living Room > TV & Media Consoles,True,gap-enriched sample,TV & Streaming Media > TV & Video > TV Accessories || Furniture > Storage Furniture > Media Storage Furniture || TV & Streaming Media > TV & Video > TV Wall Mounts || TV & Streaming Media > TV & Video > Car CD Players & Monitors || Furniture > Carts & Stands > TV Stands || Gift Shop > Game Room & Toys > Game Room > Gaming Tables & Accessories || TV & Streaming Media > TV & Video > Smart Boards || TV & Streaming Media > TV & Video || Furniture > Home & Office Tables > Conference Room Tables || TV & Streaming Media || Gaming > Gaming Consoles || Gaming > Handheld Consoles,,,
